,Instance,Inst_Type,DptModule,CtyModule,DmdModule,1.NumberCities,2.SD_DistMat,3.XCent,4.YCent,5.Radius_PS,6.FracDistinctDist,7.SD_NNDist,8.CV_NNDist,9.Ratio_ClustCities,10.Ratio_OutlierCities,11.Ratio_EdgerCities,12.NumberClusters,13.MeanClustRadius,14.XDepot,15.YDepot,16.SD_Demand,17.Ratio_DemCap,18.Ratio_MaxclustdemCap,19.Ratio_OutlierdemDem,20.Ratio_MaxcitydemDem,21.AvgRouteLength,22.Area_PS,23.MinNumberTrucks,L1.CWSoln,L2.SPSoln,L3.GASoln,L4.SOMSoln,Label
4561,instance693-n75-k9-CCLvsr,CCLvsr,C,C,Lvsr,74,112.4576902182514,238.5,223.0,154.29666431603292,0.86,18.203088439287487,0.8606567209733216,0.013513513513513514,0.0945945945945946,0.08108108108108109,1,132.51018369376254,250,250,0.0230260578324746,0.9807291666666668,7.953125,0.09895556735705437,0.15625,8.222222222222221,194272,9,4919.949906865341,5047.506595801826,4812,4763.683221292464,SOM
4562,instance692-n110-k10-CEU,CEU,C,E,U,109,120.99523223532594,242.0,250.0,188.0740088388496,0.0,0.4026600459368023,0.018348220817335642,0.045871559633027525,0.0,0.09174311926605504,5,122.04761904761904,250,250,4.163336342344337e-17,0.990909090909091,2.0,0.0,0.09090909090909093,10.9,184800,10,6363.153095192753,6108.066280271544,7813,6135.760120052176,SP
4563,instance694-n150-k17-ERSvsr,ERSvsr,E,R,Svsr,149,128.4445019691399,249.5,249.0,198.83106029417823,0.75,12.38397770263641,0.5749822568455636,0.060402684563758385,0.1342281879194631,0.3087248322147651,9,46.745542782876775,0,0,0.024486667731920046,0.9859525899912204,3.7910447761194033,0.14781834372217276,0.14925373134328354,8.764705882352942,247009,17,16437.41769568024,18956.423908743014,19542,18121.082234306094,CW
4564,instance695-n175-k11-CRcSvlr,CRcSvlr,C,Rc,Svlr,174,125.64019822832813,249.5,251.0,190.9571856654157,0.66,12.507297079621418,0.6240568268086963,0.05172413793103448,0.13218390804597702,0.1839080459770115,9,42.32692615004348,250,250,0.031821852605836004,0.9464646464646465,4.355555555555555,0.13340448239060831,0.1111111111111111,15.818181818181818,245520,11,8051.8821118184305,7887.165794438596,13182,7714.333690560541,SOM
4565,instance696-n155-k9-RESvsr,RESvsr,R,E,Svsr,154,122.36172072519018,248.0,250.0,188.3225863119431,0.01,1.4845002687506923,0.09209494115718926,0.032467532467532464,0.0,0.06493506493506493,5,123.63010752688172,414,417,0.013251554780636984,0.986429177268872,1.870229007633588,0.0,0.07633587786259542,17.11111111111111,192000,9,7674.517731498542,8299.902340476547,13427,7999.956331769421,CW
4566,instance697-n25-k2-CRcSvsr,CRcSvsr,C,Rc,Svsr,24,118.56012744799955,251.5,222.0,182.63389679413902,0.98,18.818386824023303,0.3762117474386501,0.08333333333333333,0.125,0.125,2,97.2398564722068,250,250,0.011500097019409556,0.5789473684210527,0.6447368421052632,0.14772727272727273,0.06578947368421052,12.0,188680,2,2134.4608456738756,2240.5595530572223,1939,2101.8836208289617,GA
4567,instance698-n95-k5-RCLvsr,RCLvsr,R,C,Lvsr,94,101.63440868085672,289.5,234.0,150.9867297348596,0.82,18.242390732663054,0.8336514396178673,0.05319148936170213,0.18085106382978725,0.11702127659574467,5,41.66276672314153,340,198,0.010187981619865692,0.9543133195307107,1.8481711525189783,0.1864333236910616,0.06901311249137336,18.8,193578,5,4027.9128062004716,3935.9861773778384,4767,3862.7164487402974,SOM
4568,instance699-n95-k8-RRLvsr,RRLvsr,R,R,Lvsr,94,122.70767796101715,246.5,253.0,193.48597671149986,0.88,14.469227931481807,0.5780088570874811,0.07446808510638298,0.2872340425531915,0.1914893617021277,7,42.680828683669574,297,273,0.016832649678973376,0.9838804220398594,1.308323563892145,0.2861185582365207,0.1148886283704572,11.75,242556,8,6264.825512263643,6058.244154712709,7072,6050.652738326069,SOM
4569,instance7-n180-k9-CRU,CRU,C,R,U,179,122.95081179919536,248.0,253.5,188.11401193170747,0.65,11.240747801851912,0.5496803693989512,0.07262569832402235,0.1843575418994413,0.21787709497206706,13,34.458512650130665,250,250,6.938893903907227e-18,0.9944444444444444,1.95,0.1843575418994413,0.05,19.88888888888889,243536,9,8122.88938602523,7291.490099661454,11205,7197.765247185946,SOM
4570,instance70-n110-k7-CRU,CRU,C,R,U,109,121.83162113309109,248.0,252.0,185.84532010607828,0.83,15.858868143539354,0.5997786041672427,0.027522935779816515,0.1926605504587156,0.12844036697247707,3,92.59499845080931,250,250,0.0,0.9732142857142856,2.6875,0.1926605504587156,0.0625,15.571428571428573,243040,7,5908.7376575177295,5693.7841077805815,7506,5482.834980354118,SOM
4571,instance700-n130-k15-CCQ,CCQ,C,C,Q,129,120.95347380593063,321.0,250.5,167.77042725921706,0.72,13.924861533255635,0.7712843371761832,0.02325581395348837,0.15503875968992248,0.09302325581395347,3,51.775971153750106,250,250,0.02262562543917504,0.96519533231862,6.582952815829527,0.15632884777123635,0.15220700152207,8.6,172260,15,8255.661189842895,8824.299427317188,10073,8459.967993471959,CW
4572,instance701-n115-k25-CRQ,CRQ,C,R,Q,114,126.77982939699116,254.5,251.5,193.81716677919658,0.84,13.40388183848809,0.4975174577909676,0.07894736842105263,0.14912280701754385,0.2894736842105263,9,42.000609646584685,250,250,0.04192764286140816,0.9783569405099152,7.900849858356941,0.15369469539031735,0.28328611898017,4.56,240099,25,13386.742800658669,14734.760552656446,15435,13550.559711739676,CW
4573,instance702-n40-k3-ECSvsr,ECSvsr,E,C,Svsr,39,109.68298645188729,194.5,235.0,152.48562653455758,0.96,20.590056627235594,0.5953897214094034,0.07692307692307693,0.1794871794871795,0.15384615384615385,3,62.677234824034464,0,0,0.014179361325276578,0.8273809523809523,0.9107142857142856,0.2014388489208633,0.08928571428571429,13.0,182441,3,3176.4979093039324,3376.6595062471124,3234,3105.0706079575766,SOM
4574,instance703-n65-k4-CELvlr,CELvlr,C,E,Lvlr,64,122.2130258883546,247.0,250.0,191.05871237090983,0.01,0.5221074160037897,0.013773125828022051,0.078125,0.0,0.15625,5,124.81538461538462,250,250,0.030016616569028605,0.8938753959873285,0.8574445617740233,0.0,0.10559662090813092,16.0,182400,4,3845.357136527815,3852.117440900439,4350,3682.491481738649,SOM
4575,instance704-n155-k18-CCSvlr,CCSvlr,C,C,Svlr,154,154.57316043652244,250.0,250.5,221.93982034810244,0.74,12.56445973065857,0.7579972411685361,0.05844155844155844,0.18831168831168832,0.14285714285714285,9,32.58314120396965,250,250,0.05965341556969424,0.960648148148148,2.6041666666666665,0.163855421686747,0.20833333333333331,8.555555555555555,247506,18,10541.62164745608,11180.50619611069,13899,10910.014104962569,CW
4576,instance705-n25-k3-CEU,CEU,C,E,U,24,122.8785038492809,250.0,250.0,195.2462773686477,0.0,0.0,0.0,0.04166666666666666,0.0,0.16666666666666666,1,195.2462773686477,250,250,1.3877787807814454e-17,0.8,2.4,0.0,0.1,8.0,160000,3,2965.685424949238,3030.7135789365266,2723,2824.2640687119283,GA
4577,instance706-n90-k6-REQ,REQ,R,E,Q,89,121.225384123645,242.5,250.0,187.37026004556725,0.02,0.4788274965480662,0.01778162701646589,0.05617977528089888,0.0,0.11235955056179776,5,121.81764705882355,143,341,0.01134751837953895,0.8520368946963874,1.0845503458877783,0.0,0.07609531129900078,14.833333333333336,183600,6,4928.544242761739,4949.687228761395,6196,4635.177263790629,SOM
4578,instance707-n35-k3-EEQ,EEQ,E,E,Q,34,125.21983769628204,248.0,250.0,184.85561941992577,0.06,7.809340692775947,0.10798311099034633,0.029411764705882356,0.0,0.14705882352941174,1,184.85561941992577,0,0,0.012797689195011477,0.8412547528517109,2.523764258555133,0.0,0.09505703422053233,11.333333333333336,207450,3,4127.64506755794,4038.949149591691,3929,3919.400994326491,SOM
4579,instance708-n45-k12-ERLvsr,ERLvsr,E,R,Lvsr,44,126.77433172457769,257.0,254.0,179.9898186658135,0.97,23.099836561658073,0.614375258696533,0.06818181818181818,0.13636363636363635,0.20454545454545456,3,81.72260676188056,0,0,0.05422549926400462,0.9866293532338308,6.8022388059701475,0.1342578001890955,0.3619402985074627,3.6666666666666665,234684,12,11834.82992837406,14051.246935412753,11431,12371.475527193857,GA
4580,instance709-n155-k12-CEQ,CEQ,C,E,Q,154,122.4728088419996,248.0,250.0,189.98573546452306,0.0,0.2264459196001573,0.01417573406220694,0.032467532467532464,0.0,0.06493506493506493,5,124.6967741935484,250,250,0.013373020717067788,0.9690569744597248,2.487229862475442,0.0,0.09823182711198428,12.833333333333336,192000,12,7188.808012887508,7324.461627407398,11611,7369.731141507852,CW
4581,instance71-n30-k7-CRLvsr,CRLvsr,C,R,Lvsr,29,130.01073130470232,243.5,251.5,192.0652150266461,1.0,28.764427746764273,0.7408394245636045,0.06896551724137931,0.2413793103448276,0.13793103448275862,2,97.85321168130108,250,250,0.05306299675301883,0.9531693472090824,2.5695364238410594,0.27543424317617865,0.3245033112582781,4.142857142857143,219015,7,3992.470298164205,4289.320027762598,3989,4325.408567245731,GA
4582,instance710-n180-k26-RRcLvlr,RRcLvlr,R,Rc,Lvlr,179,123.1326939540991,250.5,249.5,185.02022605301758,0.64,13.549459805118218,0.7051137828329817,0.0111731843575419,0.13966480446927373,0.0446927374301676,2,111.20674464625804,96,178,0.08135738571484921,0.9637175855306168,19.26345609065156,0.14132278123233466,0.28328611898017,6.884615384615384,248003,26,16565.048574853812,19193.798878468337,22072,18740.799749442227,CW
4583,instance711-n125-k20-CRSvlr,CRSvlr,C,R,Svlr,124,125.22158217982368,250.5,253.0,193.42437173972527,0.8,13.041012592922991,0.588151541854532,0.04838709677419355,0.06451612903225806,0.16129032258064516,6,61.597688511587826,250,250,0.07761943286526453,0.9648648648648648,8.837837837837839,0.07282913165266107,0.2702702702702703,6.2,243542,20,10560.832694224222,11613.64583305278,14212,10959.31345580069,CW
4584,instance712-n175-k9-RCMsfl,RCMsfl,R,C,Msfl,174,117.954759420396,254.5,251.5,163.11472213563948,0.57,14.780405659082373,0.9117863181985504,0.03448275862068965,0.3045977011494253,0.07471264367816093,6,29.746209649623594,275,9,0.07838043682413988,0.9602945885366636,2.6974063400576367,0.3437812604201401,0.2795389048991355,19.33333333333333,243033,9,7773.320385365247,7885.640815265238,11505,7864.8098289351165,CW
4585,instance714-n195-k17-CRQ,CRQ,C,R,Q,194,128.72849386090348,250.0,251.0,197.11278415255185,0.62,10.451458324248376,0.5740959816336924,0.061855670103092786,0.14432989690721648,0.20103092783505155,12,39.55431301577556,250,250,0.019234168364215414,0.9582626842311204,3.677383592017738,0.13624608683816525,0.11086474501108648,11.411764705882351,249000,17,10801.784271073364,10985.639590902683,17114,10726.66712881055,SOM
4586,instance713-n120-k20-ERcU,ERcU,E,Rc,U,119,121.96914649646375,249.0,255.0,176.04212606519096,0.8,15.205142059507288,0.6625473916453859,0.05882352941176471,0.29411764705882354,0.1092436974789916,7,40.31796903087406,0,0,5.551115123125783e-17,0.9916666666666668,4.833333333333333,0.29411764705882354,0.16666666666666666,5.95,246512,20,17335.753650318322,20974.991318692784,18956,18452.539766684687,CW
4587,instance715-n140-k10-RRMsfl,RRMsfl,R,R,Msfl,139,127.01541984348142,253.5,248.5,195.12591148233815,0.78,11.386497377014466,0.5623864106791652,0.11510791366906475,0.1510791366906475,0.2302158273381295,16,29.90930387051517,429,298,0.09843845037188508,0.9239864864864864,1.4628378378378382,0.20219378427787932,0.3277027027027027,13.9,240099,10,7439.580307271884,8355.962194980919,11051,7500.854887011856,CW
4588,instance716-n35-k2-CESvlr,CESvlr,C,E,Svlr,34,122.55223697517314,248.0,250.0,193.4491411611536,0.01,0.4710082159536055,0.006644614090437804,0.029411764705882356,0.0,0.1176470588235294,1,193.4491411611536,250,250,0.028071908082986808,0.7297297297297297,1.4594594594594594,0.0,0.09009009009009007,17.0,170400,2,3157.7883650416643,3073.369613190464,2885,2878.588704116808,SOM
4589,instance717-n25-k4-ECLvlr,ECLvlr,E,C,Lvlr,24,130.12570157384883,94.5,225.0,160.0273023669337,0.99,14.732259688744572,0.5674140456448358,0.08333333333333333,0.125,0.20833333333333331,2,51.218455526949995,0,0,0.08173318146604938,0.8211325966850829,1.859116022099448,0.09503784693019343,0.2513812154696133,6.0,82398,4,2350.5355325907394,2365.786532686833,2362,2296.73663894401,SOM
4590,instance718-n85-k6-CEQ,CEQ,C,E,Q,84,122.0940487988226,246.0,250.0,190.29660702477003,0.0,0.6099088419741165,0.02109981748791205,0.05952380952380953,0.0,0.11904761904761905,5,124.35882352941178,250,250,0.013892027180018704,0.939908256880734,1.2311926605504586,0.0,0.09174311926605504,14.0,185600,6,4483.084264908127,4467.966582769149,5104,4348.3840107285505,SOM
4591,instance719-n195-k33-ECU,ECU,E,C,U,194,124.48175456379278,249.0,253.5,175.29942270244175,0.57,14.845786734879011,0.9490595852788596,0.05154639175257732,0.1958762886597938,0.13917525773195874,10,31.89121171125194,0,0,2.7755575615628914e-17,0.9797979797979798,8.0,0.1958762886597938,0.16666666666666666,5.878787878787879,244020,33,29129.46092343186,32305.531538711704,33150,32846.85362403737,CW
4592,instance72-n65-k10-EELvsr,EELvsr,E,E,Lvsr,64,123.40846932554935,247.0,250.0,186.319827349093,0.03,4.691261620487321,0.12159235616979785,0.078125,0.0,0.15625,5,121.01538461538462,0,0,0.0287852111843596,0.9470941883767536,2.0460921843687374,0.0,0.2004008016032064,6.4,213750,10,10068.963905516357,11224.755906329237,10396,10357.456923725724,CW
4593,instance720-n135-k10-CESvsr,CESvsr,C,E,Svsr,134,121.23894074687892,243.0,250.0,188.2251910556937,0.0,0.8488277612506334,0.04743035917584251,0.037313432835820885,0.0,0.07462686567164177,5,122.26666666666664,250,250,0.01585609832648555,0.9230769230769232,1.8942307692307687,0.0,0.09615384615384616,13.4,187200,10,6374.52769794519,6108.246366582279,9007,6112.969631469345,SP
4594,instance721-n155-k16-CEU,CEU,C,E,U,154,122.4728088419996,248.0,250.0,189.98573546452306,0.0,0.2264459196001573,0.01417573406220694,0.032467532467532464,0.0,0.06493506493506493,5,124.6967741935484,250,250,1.3877787807814454e-17,0.9625,3.1,0.0,0.1,9.625,192000,16,8565.925108793877,8897.689212760837,12340,8709.420509787647,CW
4595,instance722-n20-k2-RRcMsfl,RRcMsfl,R,Rc,Msfl,19,121.90636399341072,227.5,225.5,167.863893192602,0.98,67.16040572622349,1.2699142103783916,0.05263157894736842,0.10526315789473684,0.10526315789473684,1,136.1261751877489,53,336,0.12039354973706085,0.6799065420560748,1.2757009345794392,0.061855670103092786,0.4299065420560748,9.5,190869,2,2265.112640239801,2250.2046259268154,2129,2130.554581602998,GA
4596,instance723-n165-k17-ECSvlr,ECSvlr,E,C,Svlr,164,135.63035351087936,249.5,250.5,210.9734729983245,0.68,14.977896420527447,0.8902418247470529,0.03048780487804878,0.1402439024390244,0.09146341463414634,5,45.40488787905201,0,0,0.051586238956544336,0.9659442724458204,3.736842105263158,0.14316239316239315,0.17543859649122806,9.647058823529411,249500,17,15012.984666576027,17583.286093248647,18087,17001.600796396164,CW
4597,instance724-n50-k4-RRQ,RRQ,R,R,Q,49,123.51132591072071,253.0,264.0,187.47465881988566,0.95,21.78285894986461,0.5848054170468341,0.061224489795918366,0.08163265306122447,0.22448979591836732,3,88.0706287002796,295,93,0.012582846932035107,0.7883448873483535,1.5320623916811091,0.08408903544929926,0.08492201039861352,12.25,226560,4,3630.49032437643,3770.0217110457525,3726,3533.7935164652026,SOM
4598,instance725-n160-k32-ERSvlr,ERSvlr,E,R,Svlr,159,126.58704770975383,250.5,250.5,191.6232337283893,0.72,10.46696624636624,0.4879142002628109,0.06289308176100629,0.15723270440251572,0.2138364779874214,10,40.66358459437251,0,0,0.09797334545532847,0.978125,11.8,0.1448349307774228,0.3333333333333333,4.96875,248003,32,27410.394774906807,35507.90003771698,31577,32110.643846850195,CW
4599,instance726-n20-k3-RRSvsr,RRSvsr,R,R,Svsr,19,123.7409331939602,218.5,241.5,168.8326630658587,1.0,32.96313919117813,0.5995964719170351,0.05263157894736842,0.15789473684210525,0.21052631578947367,1,146.9959871477035,331,249,0.02526917798229698,0.6948356807511737,1.7323943661971832,0.16891891891891891,0.14084507042253522,6.333333333333332,176059,3,2185.1004429699174,2272.4680579459136,2150,2150.092864045615,GA
4600,instance727-n95-k5-EEU,EEU,E,E,U,94,122.97002314358244,247.0,250.0,187.0137425958975,0.02,3.838324081381246,0.14542519596501713,0.05319148936170213,0.0,0.10638297872340426,5,121.92631578947369,0,0,3.4694469519536136e-17,0.8545454545454545,0.8636363636363636,0.0,0.045454545454545456,18.8,216450,5,5823.064345833641,6206.373979832222,6949,5663.036762409881,SOM
4601,instance728-n180-k23-REQ,REQ,R,E,Q,179,119.12820704594816,233.5,250.0,183.09825678798907,0.01,0.06629388041167407,0.005102279622819107,0.027932960893854747,0.0,0.05586592178770949,5,116.81428571428572,85,47,0.02416882398321521,0.9578826731609484,4.6573311367380565,0.0,0.1630971993410214,7.782608695652174,183365,23,16068.998312430127,18969.199119908735,22612,17453.223565096378,CW
4602,instance729-n40-k3-ECU,ECU,E,C,U,39,127.50119210742052,259.0,250.5,156.2183865503699,0.97,38.013534489897424,0.9101033268373856,0.02564102564102564,0.15384615384615385,0.05128205128205128,1,133.96299878438228,0,0,1.3877787807814454e-17,0.7222222222222222,1.8333333333333333,0.15384615384615385,0.05555555555555555,13.0,245518,3,3929.8085599046713,4090.6412090662884,3856,3782.0723935089877,SOM
4603,instance73-n150-k14-REQ,REQ,R,E,Q,149,120.58457941981004,240.0,250.0,185.22318783499225,0.01,0.20568931824504047,0.012874758587874392,0.03355704697986577,0.0,0.06711409395973154,5,119.66896551724139,67,41,0.017044819867424368,0.9749649859943976,2.8406862745098036,0.0,0.12254901960784312,10.642857142857142,189776,14,11316.2486990649,13166.910637963072,16171,11942.860509076729,CW
4604,instance730-n160-k10-CRLvlr,CRLvlr,C,R,Lvlr,159,125.06520591801123,251.0,250.5,189.53223169466014,0.7,9.818484145736738,0.48033838302145504,0.03773584905660377,0.11949685534591195,0.14465408805031446,6,51.03668466821429,250,250,0.035105346989714466,0.9639650872817956,6.436408977556111,0.14487129737420773,0.12468827930174566,15.9,247506,10,7424.005787427088,7354.970533722959,12294,7102.561051210544,SOM
4605,instance731-n90-k7-ERcQ,ERcQ,E,Rc,Q,89,129.93905974041922,244.5,251.5,200.26955115176798,0.88,16.97823967000075,0.6202802653559911,0.05617977528089888,0.24719101123595505,0.1348314606741573,5,50.846339847457116,0,0,0.014023691844041513,0.8748199554799004,2.6205316223648034,0.2553509953599761,0.0916590284142988,12.714285714285715,241552,7,7580.563228753044,7996.976162850516,8746,7335.3995745438115,SOM
4606,instance732-n80-k18-RESvsr,RESvsr,R,E,Svsr,79,122.56685654117413,247.5,250.0,188.5544150512172,0.02,1.2026399298212052,0.03903581222555026,0.06329113924050632,0.0,0.12658227848101267,5,125.44666666666667,247,467,0.05163585539117143,0.9754901960784312,3.6176470588235294,0.0,0.29411764705882354,4.388888888888889,193905,18,12412.456366040564,15076.91533803869,13728,13604.826183491528,CW
4607,instance733-n85-k7-CRcU,CRcU,C,Rc,U,84,117.92117192236203,256.0,255.0,180.62162474456483,0.86,18.659542161493693,0.6821263107611859,0.023809523809523808,0.11904761904761905,0.08333333333333333,2,86.36423274216696,250,250,2.7755575615628914e-17,0.9230769230769232,5.384615384615384,0.11904761904761905,0.07692307692307693,12.0,237160,7,5136.698929753694,4911.577226929667,5314,4867.106439855388,SOM
4608,instance735-n105-k12-RCLvlr,RCLvlr,R,C,Lvlr,104,125.1686078421915,259.0,252.0,183.3887050839721,0.81,17.7273914029812,0.8602333539961673,0.019230769230769232,0.18269230769230768,0.0673076923076923,2,71.36768840158473,350,286,0.0636652802157426,0.9533045977011494,6.633620689655173,0.1448756593820648,0.21336206896551724,8.666666666666666,230300,12,6372.486847204737,6598.115509865905,7551,6588.601848650049,CW
4609,instance736-n50-k3-CESvlr,CESvlr,C,E,Svlr,49,122.96284203638486,250.0,250.0,192.651690674173,0.0,4.948716593053935,0.10099421618477418,0.020408163265306117,0.0,0.0,1,192.651690674173,250,250,0.02450384709625092,0.912121212121212,2.7363636363636363,0.0,0.09090909090909093,16.333333333333332,180000,3,3650.2695013805524,3479.5386396818126,3623,3434.6712725335815,SOM
4610,instance737-n105-k15-CRcLvlr,CRcLvlr,C,Rc,Lvlr,104,117.68202562284505,253.5,245.5,167.82018677552838,0.83,16.882355315649054,0.7201619551332348,0.009615384615384616,0.1346153846153846,0.04807692307692308,1,148.7071610052729,250,250,0.0784352492943001,0.9648745519713262,12.362903225806454,0.14580237741456167,0.26881720430107525,6.933333333333334,240091,15,7835.898390996929,8897.521696502157,10073,8204.858575867778,CW
4611,instance738-n30-k6-ECSvlr,ECSvlr,E,C,Svlr,29,160.03395600246745,257.0,248.5,213.27622694706352,1.0,47.736927967482785,1.2161286538009917,0.06896551724137931,0.27586206896551724,0.06896551724137931,2,49.89686384630008,0,0,0.11030515929694963,0.9097222222222222,3.0,0.2442748091603053,0.4166666666666667,4.833333333333333,245520,6,5895.119678691818,6166.333671085855,5709,5828.854168305598,GA
4612,instance739-n130-k11-RRcU,RRcU,R,Rc,U,129,116.83431249117949,251.0,258.5,168.94478583387433,0.74,17.610835347862245,0.7446604911296664,0.007751937984496123,0.2015503875968992,0.062015503875968984,1,137.95698826112906,67,25,0.0,0.9772727272727272,8.583333333333334,0.2015503875968992,0.08333333333333333,11.727272727272727,234728,11,10702.735977773742,11265.109634777265,12488,10792.231632436971,CW
4613,instance74-n70-k4-ECU,ECU,E,C,U,69,112.29345298208521,227.0,255.0,160.13488624227585,0.88,18.625212466244648,0.7487314559216064,0.043478260869565216,0.21739130434782608,0.13043478260869565,3,47.93447087387326,0,0,0.0,0.9583333333333334,1.8888888888888888,0.21739130434782608,0.05555555555555555,17.25,209658,4,4785.565125501259,4506.601375209265,4559,4251.408811844429,SOM
4614,instance741-n40-k7-CRcSvsr,CRcSvsr,C,Rc,Svsr,39,121.99583831816959,252.5,248.5,165.08573876630962,0.97,27.503378997571147,0.7074217045885784,0.02564102564102564,0.1794871794871795,0.10256410256410256,1,141.44735779658302,250,250,0.0332729660224247,0.9577922077922078,5.340909090909091,0.2033898305084746,0.2272727272727273,5.571428571428571,241065,7,4164.094994147866,4243.7278213216405,4090,4266.9251646951725,GA
4615,instance740-n185-k10-RELvlr,RELvlr,R,E,Lvlr,184,120.67689904509619,240.0,250.0,186.13870989430984,0.01,0.8630415179128499,0.06606534880682871,0.02717391304347826,0.0,0.05434782608695652,5,120.25195195195197,351,126,0.02700549719769756,0.9192999053926206,2.0160832544938505,0.0,0.0946073793755913,18.4,187200,10,7286.256208316912,7808.413275259605,14544,7416.115367369404,CW
4616,instance742-n195-k18-RRcU,RRcU,R,Rc,U,194,122.68894701305234,247.0,250.5,184.50672999360268,0.6,10.91222041181489,0.6428247899324628,0.04639175257731959,0.08247422680412371,0.10309278350515463,9,43.15987118242095,23,24,1.3877787807814454e-17,0.9797979797979798,7.1818181818181825,0.08247422680412371,0.09090909090909093,10.777777777777779,244530,18,16296.806097300923,18145.636594867796,22324,17321.67282305215,CW
4617,instance743-n30-k2-EEMsfl,EEMsfl,E,E,Msfl,29,125.95771063025629,248.5,250.0,184.97076014070666,0.07,9.25672288134453,0.1093012003489998,0.03448275862068965,0.0,0.1724137931034483,1,184.97076014070666,0,0,0.0892952087179228,0.8386363636363636,1.6772727272727272,0.0,0.3863636363636364,14.5,205200,2,3508.6482673936525,3415.080095727675,3195,3173.883861547236,SOM
4618,instance744-n85-k10-ECQ,ECQ,E,C,Q,84,109.44661923638408,263.5,273.0,135.74089208088986,0.82,26.76335916596869,1.2160626936664365,0.047619047619047616,0.09523809523809523,0.11904761904761905,4,42.99170159018174,0,0,0.02042186115081155,0.9041899441340782,5.575418994413408,0.0963855421686747,0.13966480446927373,8.4,240588,10,10130.026297774148,10566.713015289328,10276,10089.70620880717,SOM
4619,instance745-n155-k10-EELvsr,EELvsr,E,E,Lvsr,154,122.89618132722157,248.0,250.0,187.9570991850668,0.01,3.169639898286672,0.19499966382811892,0.032467532467532464,0.0,0.06493506493506493,5,123.09677419354837,0,0,0.012462606759393636,0.9912785774767148,2.0939881456392886,0.0,0.0846740050804403,15.4,219600,10,10446.331249177996,11865.109285594539,14991,10681.810824139793,CW
4620,instance746-n25-k6-CRSvlr,CRSvlr,C,R,Svlr,24,130.73827871851836,250.5,261.0,201.17753145863324,0.98,35.83668694539385,0.6825574278530596,0.04166666666666666,0.125,0.16666666666666666,1,189.78441388254475,250,250,0.08138398163021023,0.875,4.75,0.09523809523809523,0.35714285714285715,4.0,224878,6,3811.3123141284304,3667.030721507443,3443,3645.6768872379744,GA
4621,instance747-n70-k17-RCSvsr,RCSvsr,R,C,Svsr,69,116.29815938056177,300.5,251.0,165.80493376418048,0.86,18.73832729600944,0.7495126949206682,0.028985507246376805,0.08695652173913042,0.13043478260869565,2,64.26267700130867,438,446,0.05423900892855793,0.9886148007590132,13.096774193548386,0.08061420345489444,0.3225806451612903,4.0588235294117645,177390,17,9729.035977514717,11444.83303272628,9780,10006.746540127035,CW
4622,instance748-n175-k9-ERLvlr,ERLvlr,E,R,Lvlr,174,127.62579720893207,250.5,250.0,194.92680573208958,0.68,9.94953532691609,0.5261215500075752,0.06321839080459771,0.09770114942528736,0.16666666666666666,11,45.435819719919785,0,0,0.030476483848370043,0.9828448079981822,1.2443762781186094,0.10391862212460988,0.10224948875255624,19.33333333333333,247504,9,11236.39141537703,11453.595447184067,16413,11300.895343878488,CW
4623,instance749-n145-k15-REQ,REQ,R,E,Q,144,122.08909709478691,246.0,250.0,188.53973590224282,0.01,0.9793022029279056,0.057331741534821526,0.034722222222222224,0.0,0.06944444444444445,5,123.01133004926108,117,223,0.019441738987022155,0.9456163773920784,2.9105473965287048,0.0,0.13351134846461948,9.6,190400,15,9166.017958751238,9864.159254964079,13314,9430.025838713467,CW
4624,instance75-n170-k13-RRU,RRU,R,R,U,169,123.170227333225,252.5,250.0,184.30753146421,0.66,10.650353075922864,0.5358960688600475,0.07692307692307693,0.2485207100591716,0.1952662721893491,13,35.373560340220656,0,12,1.3877787807814454e-17,1.0,1.6923076923076923,0.2485207100591716,0.07692307692307693,13.0,245000,13,13717.46908014166,14538.15341565319,18523,13712.328005325033,SOM
4625,instance750-n100-k8-CRU,CRU,C,R,U,99,127.469105116097,250.0,251.0,191.63994615503222,0.86,13.069050177725725,0.4675253012998432,0.020202020202020204,0.12121212121212123,0.09090909090909093,2,114.20844955483636,250,250,2.7755575615628914e-17,0.9519230769230768,6.230769230769232,0.12121212121212123,0.07692307692307693,12.375,242060,8,6002.696898921439,5915.461908903898,7231,5743.780443157481,SOM
4626,instance751-n130-k6-CRcSvlr,CRcSvlr,C,Rc,Svlr,129,132.40975140556094,261.5,252.5,200.56880990923247,0.8,13.236202531589635,0.6370507131054787,0.04651162790697674,0.3488372093023256,0.08527131782945736,6,36.55700983004936,250,250,0.022014962444479414,0.8884803921568627,1.7426470588235294,0.37655172413793103,0.07352941176470587,21.5,230175,6,5331.2360795152445,5257.534816112841,6255,5004.28037900392,SOM
4627,instance752-n45-k10-ERcSvsr,ERcSvsr,E,Rc,Svsr,44,131.64539973130894,258.5,249.0,196.33633922341645,0.97,26.76102090820267,0.6524650622173465,0.06818181818181818,0.1590909090909091,0.13636363636363635,3,68.88567230839824,0,0,0.04622263838066755,0.9171428571428571,4.971428571428572,0.17757009345794392,0.2857142857142857,4.4,240570,10,9867.66232428797,11150.883951070493,9662,9818.54072856632,GA
